2019-05-02 16:28:01.509 [main] INFO  - [CEO, Andrey, Holenkov, 0, 200]
2019-05-08 16:36:39.611 [main] INFO  - Error of creating Repository
2019-05-08 17:24:40.086 [main] INFO  - Repository file not found
2019-05-08 17:24:40.091 [main] INFO  - Error of creating Repository
2019-05-08 17:25:26.277 [main] INFO  - Repository file not found
2019-05-08 17:25:26.282 [main] INFO  - Error of creating Repository
2019-05-08 17:26:05.329 [main] INFO  - Repository file not found
2019-05-08 17:26:05.334 [main] INFO  - Error of creating Repository
2019-05-08 17:34:47.690 [main] INFO  - Repository file not found
2019-05-08 17:35:47.088 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:35:47.097 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:39:32.997 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:39:33.005 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:39:58.036 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:39:58.045 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:40:43.518 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:40:43.527 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:41:42.026 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:41:42.036 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:42:48.623 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:42:48.633 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:43:41.083 [main] INFO  - Employee ID should be integer.  Current ID is []
2019-05-08 17:43:41.083 [main] INFO  - Employees not found, illegal parameter
2019-05-08 17:44:22.065 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:44:22.074 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:44:26.955 [main] INFO  - Employee ID should be integer.  Current ID is []
2019-05-08 17:44:26.956 [main] INFO  - Employees not found, illegal parameter
2019-05-08 17:45:56.055 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:45:56.064 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:46:10.486 [main] INFO  - Employee ID should be integer.  Current ID is []
2019-05-08 17:46:10.487 [main] INFO  - Employees not found, illegal parameter
2019-05-08 17:47:31.182 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:47:31.190 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:48:01.908 [main] INFO  - Employees not found, illegal parameter
2019-05-08 17:48:16.201 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:48:16.210 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:48:20.130 [main] INFO  - Employees not found, illegal parameter
2019-05-08 17:50:32.949 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:50:32.958 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:50:43.582 [main] INFO  - Employee ID should be integer.  Current ID is [w]
2019-05-08 17:50:43.582 [main] INFO  - Employees not found, illegal parameter
2019-05-08 17:51:59.397 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:51:59.406 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:53:26.137 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:53:26.146 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:55:17.007 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:55:17.015 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:55:33.096 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:55:33.104 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:57:21.331 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 17:57:21.340 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 17:57:35.700 [main] INFO  - Employee ID should be integer.  Current ID is [d]
2019-05-08 17:57:35.700 [main] INFO  - Employees not found, illegal parameter
2019-05-08 18:04:13.230 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:04:13.239 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:11:16.744 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:11:16.753 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:13:26.523 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:13:26.533 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:13:46.611 [main] INFO  - Employees not found. ID not found
2019-05-08 18:18:12.166 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:18:12.176 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:20:16.118 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:20:16.141 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:21:22.951 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:21:22.960 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:25:23.987 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:25:24.000 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:27:28.392 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:27:28.402 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:27:52.429 [main] INFO  - Employees not found. ID not found
2019-05-08 18:28:36.034 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-08 18:28:36.043 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-08 18:29:07.348 [main] INFO  - Employees not found. ID not found
2019-05-12 14:10:09.565 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-12 14:10:09.581 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-12 14:12:16.778 [main] INFO  - Not enough parameters[11]
2019-05-12 15:07:23.336 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-12 15:07:23.344 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-12 15:25:40.411 [main] INFO  - Employee salary should be integer. Current salary is [15, QA Department, Lead Tester, Katerina, Tamanovich, 5, 1800s, true]
2019-05-12 15:25:40.421 [main] INFO  - Wrong Department[8, Managementtt, Project Manager, Pavel, Sidorov, 3, 2000, good]
2019-05-12 15:42:56.598 [main] INFO  - Not enough fields[100, Developer, Anya, Maksimova, 3, 700, 2]
2019-05-12 15:45:45.487 [main] INFO  - Not enough fields[100, Developer, Anya, Maksimova, 3, 700, 2]
2019-05-12 15:46:02.304 [main] INFO  - Not enough fields[100, Developer, Anya, Maksimova, 3, 700, 2]
2019-05-12 17:23:22.893 [main] INFO  - Not enough fields[100, Development, Anya, Maksimova, 3, 700, 2]
2019-05-12 17:23:22.905 [main] INFO  - Not enough fields[100, Development, Anya, Maksimova, 3, 700, 2]
2019-05-12 17:23:22.906 [main] INFO  - Not enough fields[100, Development, Anya, Maksimova, 3, 700, 2]
2019-05-12 17:30:03.514 [main] INFO  - Not enough fields[100, Developer, Anya, Maksimova, 3, 700, 2]
2019-05-12 17:30:03.526 [main] INFO  - Not enough fields[100, Developer, Anya, Maksimova, 3, 700, 2]
2019-05-12 17:30:03.528 [main] INFO  - Not enough fields[100, Developer, Anya, Maksimova, 3, 700, 2]
2019-05-12 18:20:16.838 [main] INFO  - Employee ID should be integer.  Current ID is [Development, Developer, Anya, Maksimova, 3, 700, 2, null]
2019-05-12 18:20:16.844 [main] INFO  - Employee experience should be integer. Current experience is [100, Development, Developer, Anya, Maksimova, fail, 700, 2]
2019-05-12 18:20:16.845 [main] INFO  - Employee salary should be integer. Current salary is [100, Development, Developer, Anya, Maksimova, 3, fail, 2]
2019-05-12 18:20:16.846 [main] INFO  - Number of finished projects should be integer[100, Development, Developer, Anya, Maksimova, 3, 700, fail]
2019-05-12 18:20:51.680 [main] INFO  - Employee ID should be integer.  Current ID is [Development, Developer, Anya, Maksimova, 3, 700, 2, null]
2019-05-12 18:20:51.686 [main] INFO  - Employee experience should be integer. Current experience is [100, Development, Developer, Anya, Maksimova, fail, 700, 2]
2019-05-12 18:20:51.687 [main] INFO  - Employee salary should be integer. Current salary is [100, Development, Developer, Anya, Maksimova, 3, fail, 2]
2019-05-12 18:20:51.688 [main] INFO  - Number of finished projects should be integer[100, Development, Developer, Anya, Maksimova, 3, 700, fail]
2019-05-12 18:22:02.389 [main] INFO  - Employee ID should be integer.  Current ID is [Development, Developer, Anya, Maksimova, 3, 700, 2, null]
2019-05-12 18:22:02.396 [main] INFO  - Employee experience should be integer. Current experience is [100, Development, Developer, Anya, Maksimova, fail, 700, 2]
2019-05-12 18:22:02.397 [main] INFO  - Employee salary should be integer. Current salary is [100, Development, Developer, Anya, Maksimova, 3, fail, 2]
2019-05-12 18:22:02.397 [main] INFO  - Number of finished projects should be integer[100, Development, Developer, Anya, Maksimova, 3, 700, fail]
2019-05-12 18:57:34.526 [main] INFO  - Employee ID should be integer.  Current ID is [Development, Developer, Anya, Maksimova, 3, 700, 2, null]
2019-05-12 18:57:34.533 [main] INFO  - Employee experience should be integer. Current experience is [100, Development, Developer, Anya, Maksimova, fail, 700, 2]
2019-05-12 18:57:34.534 [main] INFO  - Employee salary should be integer. Current salary is [100, Development, Developer, Anya, Maksimova, 3, fail, 2]
2019-05-12 18:57:34.535 [main] INFO  - Number of finished projects should be integer[100, Development, Developer, Anya, Maksimova, 3, 700, fail]
2019-05-12 18:57:46.788 [main] INFO  - Employee ID should be integer.  Current ID is [Development, Developer, Anya, Maksimova, 3, 700, 2, null]
2019-05-12 18:57:46.796 [main] INFO  - Employee experience should be integer. Current experience is [100, Development, Developer, Anya, Maksimova, fail, 700, 2]
2019-05-12 18:57:46.797 [main] INFO  - Employee salary should be integer. Current salary is [100, Development, Developer, Anya, Maksimova, 3, fail, 2]
2019-05-12 18:57:46.798 [main] INFO  - Number of finished projects should be integer[100, Development, Developer, Anya, Maksimova, 3, 700, fail]
2019-05-12 19:00:32.648 [main] INFO  - Employee ID should be integer.  Current ID is [Development, Developer, Anya, Maksimova, 3, 700, 2, null]
2019-05-12 19:00:32.655 [main] INFO  - Employee experience should be integer. Current experience is [100, Development, Developer, Anya, Maksimova, fail, 700, 2]
2019-05-12 19:00:32.656 [main] INFO  - Employee salary should be integer. Current salary is [100, Development, Developer, Anya, Maksimova, 3, fail, 2]
2019-05-12 19:00:32.657 [main] INFO  - Number of finished projects should be integer[100, Development, Developer, Anya, Maksimova, 3, 700, fail]
